"","end_place","start_place","bike_number","start_timestamp","end_timestamp","czas_poczatkowy","czas_koncowy","coordinate_start","lat_start","lng_start","name_start","coordinate_end","lat_end","lng_end","name_end","distance","ID","duration","speed","direct","direct_name","time_start","data","rok","miesiac","dzien","godzina","h","m","s","time_end","dzien_tygodnia","wday","qh"
"2862",3581049,3576237,63139,1628361985,1628362706,2021-08-07 20:46:25,2021-08-07 20:58:26,"54.17624,15.57618",54.17624,15.57618,"Ratusz","54.17112,15.56722",54.17112,15.56722,"ul. 1 Maja",1138.54826080442,"54.17624,15.57618 54.17112,15.56722",721,5.68484568501515,"3576237_3581049","Ratusz -> ul. 1 Maja",2021-08-07 20:46:25,"2021-08-07","2021","08","07","20:46:25","20","46","25",2021-08-07 20:58:26,"sob\.",7,"20:"
"2863",3562243,3580938,63021,1628362225,1628363548,2021-08-07 20:50:25,2021-08-07 21:12:28,"54.1872,15.59208",54.1872,15.59208,"Kamienny Szaniec","54.18194,15.57067",54.18194,15.57067,"Dworzec PKP",2449.17931267463,"54.1872,15.59208 54.18194,15.57067",1323,6.66443350387654,"3580938_3562243","Kamienny Szaniec -> Dworzec PKP",2021-08-07 20:50:25,"2021-08-07","2021","08","07","20:50:25","20","50","25",2021-08-07 21:12:28,"sob\.",7,"20:"
"2864",3580938,3562243,63287,1628362465,1628365471,2021-08-07 20:54:25,2021-08-07 21:44:31,"54.18194,15.57067",54.18194,15.57067,"Dworzec PKP","54.1872,15.59208",54.1872,15.59208,"Kamienny Szaniec",2449.17931267463,"54.18194,15.57067 54.1872,15.59208",3006,2.93314887745465,"3562243_3580938","Dworzec PKP -> Kamienny Szaniec",2021-08-07 20:54:25,"2021-08-07","2021","08","07","20:54:25","20","54","25",2021-08-07 21:44:31,"sob\.",7,"20:"
"2865",3580938,3562243,63096,1628362465,1628365351,2021-08-07 20:54:25,2021-08-07 21:42:31,"54.18194,15.57067",54.18194,15.57067,"Dworzec PKP","54.1872,15.59208",54.1872,15.59208,"Kamienny Szaniec",2449.17931267463,"54.18194,15.57067 54.1872,15.59208",2886,3.05510932973966,"3562243_3580938","Dworzec PKP -> Kamienny Szaniec",2021-08-07 20:54:25,"2021-08-07","2021","08","07","20:54:25","20","54","25",2021-08-07 21:42:31,"sob\.",7,"20:"
"2866",3576237,3575154,63064,1628362706,1628362946,2021-08-07 20:58:26,2021-08-07 21:02:26,"54.17592,15.58307",54.17592,15.58307,"Ul. Słowińców","54.17624,15.57618",54.17624,15.57618,"Ratusz",767.758459035165,"54.17592,15.58307 54.17624,15.57618",240,11.5163768855275,"3575154_3576237","Ul. Słowińców -> Ratusz",2021-08-07 20:58:26,"2021-08-07","2021","08","07","20:58:26","20","58","26",2021-08-07 21:02:26,"sob\.",7,"20:"
"2867",3579613,3580557,63160,1628362826,1628363668,2021-08-07 21:00:26,2021-08-07 21:14:28,"54.17906,15.59042",54.17906,15.59042,"Ogrody - ul. Fredry","54.1752,15.56177",54.1752,15.56177,"Stadion",3216.05035661621,"54.17906,15.59042 54.1752,15.56177",842,13.7503340662926,"3580557_3579613","Ogrody - ul. Fredry -> Stadion",2021-08-07 21:00:26,"2021-08-07","2021","08","07","21:00:26","21","00","26",2021-08-07 21:14:28,"sob\.",7,"21:"
"2868",3580557,3580938,63170,1628363067,1628363908,2021-08-07 21:04:27,2021-08-07 21:18:28,"54.1872,15.59208",54.1872,15.59208,"Kamienny Szaniec","54.17906,15.59042",54.17906,15.59042,"Ogrody - ul. Fredry",892.145592898107,"54.1872,15.59208 54.17906,15.59042",841,3.81893476151389,"3580938_3580557","Kamienny Szaniec -> Ogrody - ul. Fredry",2021-08-07 21:04:27,"2021-08-07","2021","08","07","21:04:27","21","04","27",2021-08-07 21:18:28,"sob\.",7,"21:"
"2869",3580557,3580938,63043,1628363067,1628363908,2021-08-07 21:04:27,2021-08-07 21:18:28,"54.1872,15.59208",54.1872,15.59208,"Kamienny Szaniec","54.17906,15.59042",54.17906,15.59042,"Ogrody - ul. Fredry",892.145592898107,"54.1872,15.59208 54.17906,15.59042",841,3.81893476151389,"3580938_3580557","Kamienny Szaniec -> Ogrody - ul. Fredry",2021-08-07 21:04:27,"2021-08-07","2021","08","07","21:04:27","21","04","27",2021-08-07 21:18:28,"sob\.",7,"21:"
"2870",3579613,3580938,63182,1628363307,1628364389,2021-08-07 21:08:27,2021-08-07 21:26:29,"54.1872,15.59208",54.1872,15.59208,"Kamienny Szaniec","54.1752,15.56177",54.1752,15.56177,"Stadion",3611.13349672722,"54.1872,15.59208 54.1752,15.56177",1082,12.0148619114769,"3580938_3579613","Kamienny Szaniec -> Stadion",2021-08-07 21:08:27,"2021-08-07","2021","08","07","21:08:27","21","08","27",2021-08-07 21:26:29,"sob\.",7,"21:"
"2871",3576237,3562243,63190,1628363427,1628364269,2021-08-07 21:10:27,2021-08-07 21:24:29,"54.18194,15.57067",54.18194,15.57067,"Dworzec PKP","54.17624,15.57618",54.17624,15.57618,"Ratusz",865.921775537132,"54.18194,15.57067 54.17624,15.57618",842,3.70227837521814,"3562243_3576237","Dworzec PKP -> Ratusz",2021-08-07 21:10:27,"2021-08-07","2021","08","07","21:10:27","21","10","27",2021-08-07 21:24:29,"sob\.",7,"21:"
"2872",3562243,3580557,63083,1628363668,1628364269,2021-08-07 21:14:28,2021-08-07 21:24:29,"54.17906,15.59042",54.17906,15.59042,"Ogrody - ul. Fredry","54.18194,15.57067",54.18194,15.57067,"Dworzec PKP",2220.14305516605,"54.17906,15.59042 54.18194,15.57067",601,13.2986938412608,"3580557_3562243","Ogrody - ul. Fredry -> Dworzec PKP",2021-08-07 21:14:28,"2021-08-07","2021","08","07","21:14:28","21","14","28",2021-08-07 21:24:29,"sob\.",7,"21:"
"2873",3580938,3580557,63044,1628363908,1628364629,2021-08-07 21:18:28,2021-08-07 21:30:29,"54.17906,15.59042",54.17906,15.59042,"Ogrody - ul. Fredry","54.1872,15.59208",54.1872,15.59208,"Kamienny Szaniec",892.145592898107,"54.17906,15.59042 54.1872,15.59208",721,4.45454110184908,"3580557_3580938","Ogrody - ul. Fredry -> Kamienny Szaniec",2021-08-07 21:18:28,"2021-08-07","2021","08","07","21:18:28","21","18","28",2021-08-07 21:30:29,"sob\.",7,"21:"
"2874",3580938,3580557,63155,1628363908,1628364629,2021-08-07 21:18:28,2021-08-07 21:30:29,"54.17906,15.59042",54.17906,15.59042,"Ogrody - ul. Fredry","54.1872,15.59208",54.1872,15.59208,"Kamienny Szaniec",892.145592898107,"54.17906,15.59042 54.1872,15.59208",721,4.45454110184908,"3580557_3580938","Ogrody - ul. Fredry -> Kamienny Szaniec",2021-08-07 21:18:28,"2021-08-07","2021","08","07","21:18:28","21","18","28",2021-08-07 21:30:29,"sob\.",7,"21:"
"2875",3575154,3580938,63031,1628364149,1628364750,2021-08-07 21:22:29,2021-08-07 21:32:30,"54.1872,15.59208",54.1872,15.59208,"Kamienny Szaniec","54.17592,15.58307",54.17592,15.58307,"Ul. Słowińców",1571.26654130727,"54.1872,15.59208 54.17592,15.58307",601,9.41191272663254,"3580938_3575154","Kamienny Szaniec -> Ul. Słowińców",2021-08-07 21:22:29,"2021-08-07","2021","08","07","21:22:29","21","22","29",2021-08-07 21:32:30,"sob\.",7,"21:"
"2876",3581060,3576237,63059,1628364269,1628365110,2021-08-07 21:24:29,2021-08-07 21:38:30,"54.17624,15.57618",54.17624,15.57618,"Ratusz","54.18588,15.55375",54.18588,15.55375,"Latarnia Morska",2702.43611418135,"54.17624,15.57618 54.18588,15.55375",841,11.5680975161152,"3576237_3581060","Ratusz -> Latarnia Morska",2021-08-07 21:24:29,"2021-08-07","2021","08","07","21:24:29","21","24","29",2021-08-07 21:38:30,"sob\.",7,"21:"
"2877",3581060,3576237,63176,1628364269,1628365110,2021-08-07 21:24:29,2021-08-07 21:38:30,"54.17624,15.57618",54.17624,15.57618,"Ratusz","54.18588,15.55375",54.18588,15.55375,"Latarnia Morska",2702.43611418135,"54.17624,15.57618 54.18588,15.55375",841,11.5680975161152,"3576237_3581060","Ratusz -> Latarnia Morska",2021-08-07 21:24:29,"2021-08-07","2021","08","07","21:24:29","21","24","29",2021-08-07 21:38:30,"sob\.",7,"21:"
"2878",3581078,3579613,63127,1628364389,1628365110,2021-08-07 21:26:29,2021-08-07 21:38:30,"54.1752,15.56177",54.1752,15.56177,"Stadion","54.16255,15.54869",54.16255,15.54869,"ul. Toruńska",1990.10204365178,"54.1752,15.56177 54.16255,15.54869",721,9.93670923321277,"3579613_3581078","Stadion -> ul. Toruńska",2021-08-07 21:26:29,"2021-08-07","2021","08","07","21:26:29","21","26","29",2021-08-07 21:38:30,"sob\.",7,"21:"
"2879",3580938,3581060,63176,1628365110,1628366553,2021-08-07 21:38:30,2021-08-07 22:02:33,"54.18588,15.55375",54.18588,15.55375,"Latarnia Morska","54.1872,15.59208",54.1872,15.59208,"Kamienny Szaniec",4269.22325203499,"54.18588,15.55375 54.1872,15.59208",1443,10.6508688200457,"3581060_3580938","Latarnia Morska -> Kamienny Szaniec",2021-08-07 21:38:30,"2021-08-07","2021","08","07","21:38:30","21","38","30",2021-08-07 22:02:33,"sob\.",7,"21:"
"2880",3581060,3579613,63183,1628365110,1628365952,2021-08-07 21:38:30,2021-08-07 21:52:32,"54.1752,15.56177",54.1752,15.56177,"Stadion","54.18588,15.55375",54.18588,15.55375,"Latarnia Morska",1452.18636406564,"54.1752,15.56177 54.18588,15.55375",842,6.20887281548253,"3579613_3581060","Stadion -> Latarnia Morska",2021-08-07 21:38:30,"2021-08-07","2021","08","07","21:38:30","21","38","30",2021-08-07 21:52:32,"sob\.",7,"21:"
"2881",3581086,3581060,63059,1628365110,1628368478,2021-08-07 21:38:30,2021-08-07 22:34:38,"54.18588,15.55375",54.18588,15.55375,"Latarnia Morska","54.19271,15.66269",54.19271,15.66269,"Podczele - ul. Brzeska",12149.2337213436,"54.18588,15.55375 54.19271,15.66269",3368,12.9861168042865,"3581060_3581086","Latarnia Morska -> Podczele - ul. Brzeska",2021-08-07 21:38:30,"2021-08-07","2021","08","07","21:38:30","21","38","30",2021-08-07 22:34:38,"sob\.",7,"21:"
"2882",3579613,3580938,63155,1628365351,1628371243,2021-08-07 21:42:31,2021-08-07 23:20:43,"54.1872,15.59208",54.1872,15.59208,"Kamienny Szaniec","54.1752,15.56177",54.1752,15.56177,"Stadion",3611.13349672722,"54.1872,15.59208 54.1752,15.56177",5892,2.20639521184962,"3580938_3579613","Kamienny Szaniec -> Stadion",2021-08-07 21:42:31,"2021-08-07","2021","08","07","21:42:31","21","42","31",2021-08-07 23:20:43,"sob\.",7,"21:"
"2883",3579613,3580938,63147,1628365471,1628371123,2021-08-07 21:44:31,2021-08-07 23:18:43,"54.1872,15.59208",54.1872,15.59208,"Kamienny Szaniec","54.1752,15.56177",54.1752,15.56177,"Stadion",3611.13349672722,"54.1872,15.59208 54.1752,15.56177",5652,2.30008502976256,"3580938_3579613","Kamienny Szaniec -> Stadion",2021-08-07 21:44:31,"2021-08-07","2021","08","07","21:44:31","21","44","31",2021-08-07 23:18:43,"sob\.",7,"21:"
"2884",3562243,3580938,63165,1628365591,1628366674,2021-08-07 21:46:31,2021-08-07 22:04:34,"54.1872,15.59208",54.1872,15.59208,"Kamienny Szaniec","54.18194,15.57067",54.18194,15.57067,"Dworzec PKP",2449.17931267463,"54.1872,15.59208 54.18194,15.57067",1083,8.14131627481871,"3580938_3562243","Kamienny Szaniec -> Dworzec PKP",2021-08-07 21:46:31,"2021-08-07","2021","08","07","21:46:31","21","46","31",2021-08-07 22:04:34,"sob\.",7,"21:"
"2885",3581078,3580557,63170,1628365712,1628367275,2021-08-07 21:48:32,2021-08-07 22:14:35,"54.17906,15.59042",54.17906,15.59042,"Ogrody - ul. Fredry","54.16255,15.54869",54.16255,15.54869,"ul. Toruńska",4971.30404364399,"54.17906,15.59042 54.16255,15.54869",1563,11.450220446013,"3580557_3581078","Ogrody - ul. Fredry -> ul. Toruńska",2021-08-07 21:48:32,"2021-08-07","2021","08","07","21:48:32","21","48","32",2021-08-07 22:14:35,"sob\.",7,"21:"
"2886",3581086,3580938,63159,1628366433,1628368357,2021-08-07 22:00:33,2021-08-07 22:32:37,"54.1872,15.59208",54.1872,15.59208,"Kamienny Szaniec","54.19271,15.66269",54.19271,15.66269,"Podczele - ul. Brzeska",7882.43331088458,"54.1872,15.59208 54.19271,15.66269",1924,14.7488357168318,"3580938_3581086","Kamienny Szaniec -> Podczele - ul. Brzeska",2021-08-07 22:00:33,"2021-08-07","2021","08","07","22:00:33","22","00","33",2021-08-07 22:32:37,"sob\.",7,"22:"
"2887",3581060,3580938,63063,1628366674,1628367636,2021-08-07 22:04:34,2021-08-07 22:20:36,"54.1872,15.59208",54.1872,15.59208,"Kamienny Szaniec","54.18588,15.55375",54.18588,15.55375,"Latarnia Morska",4269.22325203499,"54.1872,15.59208 54.18588,15.55375",962,15.9763032300686,"3580938_3581060","Kamienny Szaniec -> Latarnia Morska",2021-08-07 22:04:34,"2021-08-07","2021","08","07","22:04:34","22","04","34",2021-08-07 22:20:36,"sob\.",7,"22:"
"2888",3581060,3580938,63047,1628366674,1628367636,2021-08-07 22:04:34,2021-08-07 22:20:36,"54.1872,15.59208",54.1872,15.59208,"Kamienny Szaniec","54.18588,15.55375",54.18588,15.55375,"Latarnia Morska",4269.22325203499,"54.1872,15.59208 54.18588,15.55375",962,15.9763032300686,"3580938_3581060","Kamienny Szaniec -> Latarnia Morska",2021-08-07 22:04:34,"2021-08-07","2021","08","07","22:04:34","22","04","34",2021-08-07 22:20:36,"sob\.",7,"22:"
"2889",3581060,3580938,63287,1628366674,1628367636,2021-08-07 22:04:34,2021-08-07 22:20:36,"54.1872,15.59208",54.1872,15.59208,"Kamienny Szaniec","54.18588,15.55375",54.18588,15.55375,"Latarnia Morska",4269.22325203499,"54.1872,15.59208 54.18588,15.55375",962,15.9763032300686,"3580938_3581060","Kamienny Szaniec -> Latarnia Morska",2021-08-07 22:04:34,"2021-08-07","2021","08","07","22:04:34","22","04","34",2021-08-07 22:20:36,"sob\.",7,"22:"
"2890",3580557,3580938,63051,1628366794,1628367516,2021-08-07 22:06:34,2021-08-07 22:18:36,"54.1872,15.59208",54.1872,15.59208,"Kamienny Szaniec","54.17906,15.59042",54.17906,15.59042,"Ogrody - ul. Fredry",892.145592898107,"54.1872,15.59208 54.17906,15.59042",722,4.44837137733128,"3580938_3580557","Kamienny Szaniec -> Ogrody - ul. Fredry",2021-08-07 22:06:34,"2021-08-07","2021","08","07","22:06:34","22","06","34",2021-08-07 22:18:36,"sob\.",7,"22:"
"2891",3579613,3576237,63180,1628366914,1628367395,2021-08-07 22:08:34,2021-08-07 22:16:35,"54.17624,15.57618",54.17624,15.57618,"Ratusz","54.1752,15.56177",54.1752,15.56177,"Stadion",1607.98599681036,"54.17624,15.57618 54.1752,15.56177",481,12.0348224293499,"3576237_3579613","Ratusz -> Stadion",2021-08-07 22:08:34,"2021-08-07","2021","08","07","22:08:34","22","08","34",2021-08-07 22:16:35,"sob\.",7,"22:"
"2892",3581078,3581049,63104,1628366914,1628367516,2021-08-07 22:08:34,2021-08-07 22:18:36,"54.17112,15.56722",54.17112,15.56722,"ul. 1 Maja","54.16255,15.54869",54.16255,15.54869,"ul. Toruńska",2258.22858975032,"54.17112,15.56722 54.16255,15.54869",602,13.5043570151182,"3581049_3581078","ul. 1 Maja -> ul. Toruńska",2021-08-07 22:08:34,"2021-08-07","2021","08","07","22:08:34","22","08","34",2021-08-07 22:18:36,"sob\.",7,"22:"
"2893",3581080,3579613,63095,1628368237,1628371364,2021-08-07 22:30:37,2021-08-07 23:22:44,"54.1752,15.56177",54.1752,15.56177,"Stadion","54.15675,15.5538",54.15675,15.5538,"ul. Świętego Wojciecha",2168.40533475779,"54.1752,15.56177 54.15675,15.5538",3127,2.49640524628336,"3579613_3581080","Stadion -> ul. Świętego Wojciecha",2021-08-07 22:30:37,"2021-08-07","2021","08","07","22:30:37","22","30","37",2021-08-07 23:22:44,"sob\.",7,"22:"
"2894",3581078,3579613,63182,1628368357,1628370281,2021-08-07 22:32:37,2021-08-07 23:04:41,"54.1752,15.56177",54.1752,15.56177,"Stadion","54.16255,15.54869",54.16255,15.54869,"ul. Toruńska",1990.10204365178,"54.1752,15.56177 54.16255,15.54869",1924,3.7236836575605,"3579613_3581078","Stadion -> ul. Toruńska",2021-08-07 22:32:37,"2021-08-07","2021","08","07","22:32:37","22","32","37",2021-08-07 23:04:41,"sob\.",7,"22:"
"2895",3581078,3581070,63069,1628368478,1628369680,2021-08-07 22:34:38,2021-08-07 22:54:40,"54.1773,15.54264",54.1773,15.54264,"ul. Arciszewskiego","54.16255,15.54869",54.16255,15.54869,"ul. Toruńska",1719.29360551582,"54.1773,15.54264 54.16255,15.54869",1202,5.14929865212726,"3581070_3581078","ul. Arciszewskiego -> ul. Toruńska",2021-08-07 22:34:38,"2021-08-07","2021","08","07","22:34:38","22","34","38",2021-08-07 22:54:40,"sob\.",7,"22:"
"2896",3581078,3581070,63042,1628368838,1628369680,2021-08-07 22:40:38,2021-08-07 22:54:40,"54.1773,15.54264",54.1773,15.54264,"ul. Arciszewskiego","54.16255,15.54869",54.16255,15.54869,"ul. Toruńska",1719.29360551582,"54.1773,15.54264 54.16255,15.54869",842,7.35089902595839,"3581070_3581078","ul. Arciszewskiego -> ul. Toruńska",2021-08-07 22:40:38,"2021-08-07","2021","08","07","22:40:38","22","40","38",2021-08-07 22:54:40,"sob\.",7,"22:"
"2897",3576237,3581060,63063,1628369319,1628369920,2021-08-07 22:48:39,2021-08-07 22:58:40,"54.18588,15.55375",54.18588,15.55375,"Latarnia Morska","54.17624,15.57618",54.17624,15.57618,"Ratusz",2702.43611418135,"54.18588,15.55375 54.17624,15.57618",601,16.1876372896054,"3581060_3576237","Latarnia Morska -> Ratusz",2021-08-07 22:48:39,"2021-08-07","2021","08","07","22:48:39","22","48","39",2021-08-07 22:58:40,"sob\.",7,"22:"
"2898",3581086,3580938,63281,1628369800,1628370883,2021-08-07 22:56:40,2021-08-07 23:14:43,"54.1872,15.59208",54.1872,15.59208,"Kamienny Szaniec","54.19271,15.66269",54.19271,15.66269,"Podczele - ul. Brzeska",7882.43331088458,"54.1872,15.59208 54.19271,15.66269",1083,26.2019943852119,"3580938_3581086","Kamienny Szaniec -> Podczele - ul. Brzeska",2021-08-07 22:56:40,"2021-08-07","2021","08","07","22:56:40","22","56","40",2021-08-07 23:14:43,"sob\.",7,"22:"
"2899",3581078,3581060,63183,1628370161,1628371123,2021-08-07 23:02:41,2021-08-07 23:18:43,"54.18588,15.55375",54.18588,15.55375,"Latarnia Morska","54.16255,15.54869",54.16255,15.54869,"ul. Toruńska",2564.62905147239,"54.18588,15.55375 54.16255,15.54869",962,9.59736443378442,"3581060_3581078","Latarnia Morska -> ul. Toruńska",2021-08-07 23:02:41,"2021-08-07","2021","08","07","23:02:41","23","02","41",2021-08-07 23:18:43,"sob\.",7,"23:"
"2900",3581070,3562243,63165,1628370642,1628371604,2021-08-07 23:10:42,2021-08-07 23:26:44,"54.18194,15.57067",54.18194,15.57067,"Dworzec PKP","54.1773,15.54264",54.1773,15.54264,"ul. Arciszewskiego",3159.71300776762,"54.18194,15.57067 54.1773,15.54264",962,11.8242898419578,"3562243_3581070","Dworzec PKP -> ul. Arciszewskiego",2021-08-07 23:10:42,"2021-08-07","2021","08","07","23:10:42","23","10","42",2021-08-07 23:26:44,"sob\.",7,"23:"
"2901",3580938,3581060,63287,1628370762,1628371724,2021-08-07 23:12:42,2021-08-07 23:28:44,"54.18588,15.55375",54.18588,15.55375,"Latarnia Morska","54.1872,15.59208",54.1872,15.59208,"Kamienny Szaniec",4269.22325203499,"54.18588,15.55375 54.1872,15.59208",962,15.9763032300686,"3581060_3580938","Latarnia Morska -> Kamienny Szaniec",2021-08-07 23:12:42,"2021-08-07","2021","08","07","23:12:42","23","12","42",2021-08-07 23:28:44,"sob\.",7,"23:"
"2902",3580938,3581060,63047,1628370762,1628371724,2021-08-07 23:12:42,2021-08-07 23:28:44,"54.18588,15.55375",54.18588,15.55375,"Latarnia Morska","54.1872,15.59208",54.1872,15.59208,"Kamienny Szaniec",4269.22325203499,"54.18588,15.55375 54.1872,15.59208",962,15.9763032300686,"3581060_3580938","Latarnia Morska -> Kamienny Szaniec",2021-08-07 23:12:42,"2021-08-07","2021","08","07","23:12:42","23","12","42",2021-08-07 23:28:44,"sob\.",7,"23:"
"2903",3581070,3581060,63120,1628370762,1628373528,2021-08-07 23:12:42,2021-08-07 23:58:48,"54.18588,15.55375",54.18588,15.55375,"Latarnia Morska","54.1773,15.54264",54.1773,15.54264,"ul. Arciszewskiego",1541.52032908927,"54.18588,15.55375 54.1773,15.54264",2766,2.00631713113572,"3581060_3581070","Latarnia Morska -> ul. Arciszewskiego",2021-08-07 23:12:42,"2021-08-07","2021","08","07","23:12:42","23","12","42",2021-08-07 23:58:48,"sob\.",7,"23:"
"2904",3576237,3580938,63096,1628371364,1628372205,2021-08-07 23:22:44,2021-08-07 23:36:45,"54.1872,15.59208",54.1872,15.59208,"Kamienny Szaniec","54.17624,15.57618",54.17624,15.57618,"Ratusz",2124.60440988337,"54.1872,15.59208 54.17624,15.57618",841,9.09462054171242,"3580938_3576237","Kamienny Szaniec -> Ratusz",2021-08-07 23:22:44,"2021-08-07","2021","08","07","23:22:44","23","22","44",2021-08-07 23:36:45,"sob\.",7,"23:"
"2905",3579613,3581078,63042,1628371484,1628372927,2021-08-07 23:24:44,2021-08-07 23:48:47,"54.16255,15.54869",54.16255,15.54869,"ul. Toruńska","54.1752,15.56177",54.1752,15.56177,"Stadion",1990.10204365178,"54.16255,15.54869 54.1752,15.56177",1443,4.96491154341401,"3581078_3579613","ul. Toruńska -> Stadion",2021-08-07 23:24:44,"2021-08-07","2021","08","07","23:24:44","23","24","44",2021-08-07 23:48:47,"sob\.",7,"23:"
"2907",3579613,3581078,63069,1628371604,1628372927,2021-08-07 23:26:44,2021-08-07 23:48:47,"54.16255,15.54869",54.16255,15.54869,"ul. Toruńska","54.1752,15.56177",54.1752,15.56177,"Stadion",1990.10204365178,"54.16255,15.54869 54.1752,15.56177",1323,5.41524365619532,"3581078_3579613","ul. Toruńska -> Stadion",2021-08-07 23:26:44,"2021-08-07","2021","08","07","23:26:44","23","26","44",2021-08-07 23:48:47,"sob\.",7,"23:"
"2908",3581078,3579613,63049,1628372686,1628374009,2021-08-07 23:44:46,2021-08-08 00:06:49,"54.1752,15.56177",54.1752,15.56177,"Stadion","54.16255,15.54869",54.16255,15.54869,"ul. Toruńska",1990.10204365178,"54.1752,15.56177 54.16255,15.54869",1323,5.41524365619532,"3579613_3581078","Stadion -> ul. Toruńska",2021-08-07 23:44:46,"2021-08-07","2021","08","07","23:44:46","23","44","46",2021-08-08 00:06:49,"sob\.",7,"23:"
"2909",3581049,3576237,63190,1628373769,1628374250,2021-08-08 00:02:49,2021-08-08 00:10:50,"54.17624,15.57618",54.17624,15.57618,"Ratusz","54.17112,15.56722",54.17112,15.56722,"ul. 1 Maja",1138.54826080442,"54.17624,15.57618 54.17112,15.56722",481,8.52135912452374,"3576237_3581049","Ratusz -> ul. 1 Maja",2021-08-08 00:02:49,"2021-08-08","2021","08","08","00:02:49","00","02","49",2021-08-08 00:10:50,"niedz\.",1,"00:"
